protein_A,protein_B,label
84148_reviewed,11091_reviewed_mutant_11334,0
84148_reviewed,84148_reviewed,1
84148_reviewed_mutant_11335,84148_reviewed,0
25_reviewed,3320_reviewed,1
25_reviewed_mutant_11336,3320_reviewed,0
6314_reviewed,112869_reviewed,1
9682_reviewed,5925_reviewed,1
9682_reviewed,5925_reviewed_mutant_11340,0
5987_reviewed,8554_reviewed,1
5987_reviewed,8554_reviewed_mutant_11343,0
23468_reviewed,5928_reviewed,1
23468_reviewed,5928_reviewed_mutant_11349,0
83983_reviewed,3320_reviewed,1
83983_reviewed_mutant_11350,3320_reviewed,0
6774_reviewed,3065_reviewed,1
6774_reviewed_mutant_11351,3065_reviewed,0
7020_reviewed,7528_reviewed_mutant_11352,0
64919_reviewed,6667_reviewed,1
64919_reviewed,6667_reviewed_mutant_11353,0
998_reviewed_mutant_11354,867_reviewed,0
998_reviewed_mutant_11355,8874_reviewed,0
8431_reviewed_mutant_11356,3065_reviewed,0
4800_reviewed,7157_reviewed_mutant_11358,0
641_reviewed,7329_reviewed,1
641_reviewed_mutant_11360,7329_reviewed,0
2104_reviewed,10891_reviewed,1
2104_reviewed_mutant_11361,10891_reviewed,0
142_reviewed,7067_reviewed,1
142_reviewed,7067_reviewed_mutant_11362,0
8031_reviewed,7421_reviewed,1
8031_reviewed,7421_reviewed_mutant_11363,0
8841_reviewed,5531_reviewed,1
8841_reviewed_mutant_11365,5531_reviewed,0
7080_reviewed,8648_reviewed,1
7080_reviewed_mutant_11366,8648_reviewed,0
8517_reviewed,1540_reviewed,1
8517_reviewed_mutant_11367,1540_reviewed,0
7186_reviewed,1540_reviewed,1
7186_reviewed_mutant_11368,1540_reviewed,0
1540_reviewed,7189_reviewed,1
1540_reviewed,7189_reviewed_mutant_11369,0
329_reviewed,8517_reviewed,1
329_reviewed_mutant_11371,8517_reviewed,0
7186_reviewed,8517_reviewed,1
7186_reviewed,8517_reviewed_mutant_11372,0
10618_reviewed_mutant_11373,8907_reviewed,0
2099_reviewed,1026_reviewed,1
2099_reviewed_mutant_11375,1026_reviewed,0
3475_reviewed,4208_reviewed,1
3475_reviewed,4208_reviewed_mutant_11376,0
7486_reviewed,4683_reviewed_mutant_11379,0
3065_reviewed,595_reviewed,1
3065_reviewed,595_reviewed_mutant_11381,0
3066_reviewed,595_reviewed,1
3066_reviewed,595_reviewed_mutant_11382,0
255488_reviewed,1026_reviewed,1
1050_reviewed,3065_reviewed,1
1050_reviewed_mutant_11385,3065_reviewed,0
8932_reviewed,125997_reviewed,1
8932_reviewed_mutant_11386,125997_reviewed,0
4609_reviewed,8454_reviewed,1
6502_reviewed,4609_reviewed,1
6502_reviewed_mutant_11389,4609_reviewed,0
9531_reviewed,3308_reviewed_mutant_11392,0
5931_reviewed,8520_reviewed,1
5931_reviewed_mutant_11393,8520_reviewed,0
55723_reviewed,8520_reviewed,1
55723_reviewed,8520_reviewed_mutant_11394,0
55723_reviewed,5931_reviewed,1
80063_reviewed,9869_reviewed_mutant_11397,0
80063_reviewed,6667_reviewed,1
80063_reviewed,6667_reviewed_mutant_11398,0
2146_reviewed,23411_reviewed,1
23411_reviewed,23512_reviewed,1
23411_reviewed,23512_reviewed_mutant_11400,0
6774_reviewed,5925_reviewed,1
6774_reviewed,5925_reviewed_mutant_11401,0
5934_reviewed,6502_reviewed,1
5934_reviewed,6502_reviewed_mutant_11404,0
4087_reviewed,4087_reviewed,1
4087_reviewed,4087_reviewed_mutant_11405,0
6774_reviewed,3066_reviewed,1
6774_reviewed,3066_reviewed_mutant_11407,0
6774_reviewed,6774_reviewed,1
1051_reviewed,1051_reviewed,1
1051_reviewed,1051_reviewed_mutant_11411,0
5710_reviewed,50_reviewed,1
5710_reviewed_mutant_11412,50_reviewed,0
5710_reviewed,1738_reviewed,1
5710_reviewed_mutant_11413,1738_reviewed,0
53335_reviewed,23411_reviewed,1
53335_reviewed_mutant_11414,23411_reviewed,0
10587_reviewed,2965_reviewed,1
10587_reviewed_mutant_11416,2965_reviewed,0
6257_reviewed,2965_reviewed,1
1660_reviewed,58_reviewed,1
3183_reviewed_mutant_11419,1660_reviewed,0
144717_reviewed_mutant_11420,4952_reviewed,0
25942_reviewed_mutant_11422,7050_reviewed,0
4609_reviewed,902_reviewed,1
4609_reviewed_mutant_11423,902_reviewed,0
6908_reviewed,6688_reviewed,1
6908_reviewed,6688_reviewed_mutant_11425,0
5204_reviewed,10155_reviewed,1
5204_reviewed,3065_reviewed,1
5204_reviewed,3065_reviewed_mutant_11427,0
2099_reviewed,4435_reviewed,1
2099_reviewed_mutant_11429,4435_reviewed,0
3184_reviewed,9219_reviewed,1
3184_reviewed,9219_reviewed_mutant_11430,0
3184_reviewed,3065_reviewed,1
3184_reviewed_mutant_11431,3065_reviewed,0
5252_reviewed,8243_reviewed,1
5252_reviewed_mutant_11436,8243_reviewed,0
5252_reviewed,7157_reviewed_mutant_11437,0
5252_reviewed,5931_reviewed,1
10155_reviewed,6772_reviewed,1
10155_reviewed_mutant_11440,6772_reviewed,0
84962_reviewed,6615_reviewed,1
10014_reviewed_mutant_11444,5515_reviewed,0
6667_reviewed,2625_reviewed,1
6667_reviewed_mutant_11445,2625_reviewed,0
64326_reviewed,9318_reviewed,1
64326_reviewed_mutant_11447,9318_reviewed,0
64326_reviewed,10920_reviewed,1
64326_reviewed,10920_reviewed_mutant_11448,0
322_reviewed_mutant_11449,6418_reviewed,0
7124_reviewed,29110_reviewed,1
7124_reviewed_mutant_11450,29110_reviewed,0
4615_reviewed,2314_reviewed,1
4615_reviewed_mutant_11451,2314_reviewed,0
23624_reviewed,83737_reviewed,1
23624_reviewed_mutant_11453,83737_reviewed,0
11140_reviewed_mutant_11454,207_reviewed,0
79004_reviewed,3551_reviewed,1
79004_reviewed,3551_reviewed_mutant_11455,0
79004_reviewed,23645_reviewed,1
3551_reviewed,5499_reviewed,1
80764_reviewed,8841_reviewed,1
80764_reviewed,8841_reviewed_mutant_11459,0
25_reviewed,4792_reviewed,1
6774_reviewed,64332_reviewed,1
6774_reviewed_mutant_11461,64332_reviewed,0
10661_reviewed,3065_reviewed,1
10661_reviewed,3065_reviewed_mutant_11462,0
80314_reviewed,1876_reviewed,1
80314_reviewed,2146_reviewed,1
80314_reviewed,2146_reviewed_mutant_11464,0
7528_reviewed_mutant_11466,2146_reviewed,0
387893_reviewed,5111_reviewed_mutant_11470,0
5468_reviewed,6667_reviewed,1
5468_reviewed_mutant_11471,6667_reviewed,0
5468_reviewed,1051_reviewed,1
5468_reviewed,1051_reviewed_mutant_11472,0
5468_reviewed,9326_reviewed,1
5468_reviewed_mutant_11477,9326_reviewed,0
5468_reviewed,9325_reviewed_mutant_11478,0
5468_reviewed,8648_reviewed,1
5468_reviewed,8805_reviewed,1
5468_reviewed_mutant_11480,8805_reviewed,0
5468_reviewed,10499_reviewed_mutant_11481,0
5468_reviewed,8202_reviewed,1
5252_reviewed,8726_reviewed,1
5252_reviewed_mutant_11483,8726_reviewed,0
4361_reviewed,55655_reviewed,1
4361_reviewed,55655_reviewed_mutant_11484,0
22897_reviewed,84126_reviewed,1
3065_reviewed,4609_reviewed,1
3065_reviewed,4609_reviewed_mutant_11487,0
3006_reviewed,142_reviewed,1
3006_reviewed,142_reviewed_mutant_11489,0
3006_reviewed,402569_reviewed,1
3006_reviewed_mutant_11490,402569_reviewed,0
3006_reviewed,4691_reviewed,1
3006_reviewed,1499_reviewed,1
3006_reviewed_mutant_11492,1499_reviewed,0
3006_reviewed,3837_reviewed_mutant_11493,0
3006_reviewed,11091_reviewed,1
3006_reviewed_mutant_11494,11091_reviewed,0
3006_reviewed,55759_reviewed,1
3006_reviewed,9584_reviewed,1
3006_reviewed,9584_reviewed_mutant_11496,0
3006_reviewed,4904_reviewed,1
3006_reviewed_mutant_11497,4904_reviewed,0
3006_reviewed,22827_reviewed,1
8048_reviewed,9759_reviewed_mutant_11499,0
29079_reviewed,54797_reviewed,1
29079_reviewed,54797_reviewed_mutant_11500,0
6720_reviewed,367_reviewed,1
6720_reviewed_mutant_11502,367_reviewed,0
23411_reviewed,1620_reviewed,1
23411_reviewed_mutant_11503,1620_reviewed,0
23411_reviewed,7157_reviewed_mutant_11504,0
5566_reviewed,3065_reviewed,1
5566_reviewed_mutant_11505,3065_reviewed,0
7518_reviewed,2547_reviewed,1
7518_reviewed,7520_reviewed,1
7518_reviewed_mutant_11507,7520_reviewed,0
2547_reviewed,3981_reviewed,1
2547_reviewed_mutant_11508,3981_reviewed,0
7520_reviewed,3981_reviewed,1
7520_reviewed,3981_reviewed_mutant_11509,0
55257_reviewed,6944_reviewed,1
55257_reviewed_mutant_11510,6944_reviewed,0
3551_reviewed,5970_reviewed_mutant_11511,0
6667_reviewed,4089_reviewed,1
6667_reviewed,4089_reviewed_mutant_11512,0
25855_reviewed_mutant_11514,5926_reviewed,0
8932_reviewed,5931_reviewed,1
8932_reviewed_mutant_11518,5931_reviewed,0
8819_reviewed,5926_reviewed,1
8819_reviewed_mutant_11519,5926_reviewed,0
5926_reviewed,3065_reviewed,1
5926_reviewed,3065_reviewed_mutant_11521,0
5926_reviewed,5931_reviewed,1
6857_reviewed,25942_reviewed_mutant_11526,0
27043_reviewed,3066_reviewed,1
27043_reviewed,3066_reviewed_mutant_11527,0
604_reviewed,57504_reviewed,1
604_reviewed_mutant_11529,57504_reviewed,0
7067_reviewed,8648_reviewed,1
7067_reviewed,8648_reviewed_mutant_11531,0
3065_reviewed,115426_reviewed,1
29128_reviewed,54887_reviewed,1
4615_reviewed,1154_reviewed,1
1154_reviewed,8065_reviewed,1
1154_reviewed,8065_reviewed_mutant_11535,0
7097_reviewed,114609_reviewed,1
7097_reviewed,114609_reviewed_mutant_11536,0
51135_reviewed,114609_reviewed,1
57154_reviewed,9618_reviewed,1
862_reviewed_mutant_11541,6938_reviewed,0
10891_reviewed,8856_reviewed,1
10891_reviewed,8856_reviewed_mutant_11543,0
9055_reviewed_mutant_11545,9493_reviewed,0
6774_reviewed,1025_reviewed,1
8850_reviewed_mutant_11547,4087_reviewed,0
5468_reviewed,23426_reviewed,1
5468_reviewed,23426_reviewed_mutant_11548,0
8850_reviewed_mutant_11550,4654_reviewed,0
7629_reviewed,6908_reviewed,1
7629_reviewed,8554_reviewed,1
7629_reviewed_mutant_11552,8554_reviewed,0
9112_reviewed,23421_reviewed,1
9318_reviewed,7421_reviewed,1
7421_reviewed,6882_reviewed,1
7067_reviewed,6882_reviewed,1
7067_reviewed_mutant_11560,6882_reviewed,0
5978_reviewed,6908_reviewed,1
5978_reviewed_mutant_11563,6908_reviewed,0
5601_reviewed,4773_reviewed,1
6418_reviewed,6418_reviewed,1
6418_reviewed_mutant_11568,6418_reviewed,0
326_reviewed,3309_reviewed,1
326_reviewed,3309_reviewed_mutant_11569,0
6188_reviewed,5970_reviewed_mutant_11570,0
2023_reviewed,3065_reviewed,1
2023_reviewed_mutant_11572,3065_reviewed,0
5347_reviewed,10010_reviewed,1
207_reviewed,3551_reviewed,1
207_reviewed_mutant_11574,3551_reviewed,0
2260_reviewed_mutant_11576,6714_reviewed,0
11331_reviewed,3065_reviewed,1
11331_reviewed,3065_reviewed_mutant_11577,0
2309_reviewed,23411_reviewed,1
2309_reviewed,23411_reviewed_mutant_11579,0
4609_reviewed,274_reviewed,1
4609_reviewed,274_reviewed_mutant_11581,0
7067_reviewed,23426_reviewed,1
6720_reviewed,9439_reviewed,1
6720_reviewed_mutant_11585,9439_reviewed,0
6720_reviewed,9443_reviewed,1
6720_reviewed,9443_reviewed_mutant_11586,0
6720_reviewed,9282_reviewed,1
6720_reviewed_mutant_11587,9282_reviewed,0
6720_reviewed,9862_reviewed,1
6720_reviewed_mutant_11588,9862_reviewed,0
6720_reviewed,9441_reviewed,1
6720_reviewed_mutant_11589,9441_reviewed,0
6720_reviewed,10001_reviewed,1
6720_reviewed_mutant_11590,10001_reviewed,0
9112_reviewed,1455_reviewed,1
9112_reviewed,1455_reviewed_mutant_11592,0
2146_reviewed,5934_reviewed,1
10553_reviewed,57727_reviewed,1
10553_reviewed_mutant_11594,57727_reviewed,0
170261_reviewed,4086_reviewed,1
170261_reviewed,4086_reviewed_mutant_11595,0
3603_reviewed,8841_reviewed,1
3603_reviewed,8841_reviewed_mutant_11596,0
3603_reviewed,3312_reviewed,1
3603_reviewed,3312_reviewed_mutant_11597,0
5468_reviewed,10524_reviewed,1
5468_reviewed_mutant_11598,10524_reviewed,0
10474_reviewed,8850_reviewed_mutant_11600,0
10474_reviewed,2648_reviewed_mutant_11601,0
8607_reviewed,7329_reviewed,1
8607_reviewed,7329_reviewed_mutant_11602,0
8607_reviewed,10524_reviewed,1
63967_reviewed,8317_reviewed_mutant_11604,0
10013_reviewed,10146_reviewed,1
10013_reviewed,10146_reviewed_mutant_11605,0
4772_reviewed,142_reviewed,1
4772_reviewed_mutant_11606,142_reviewed,0
5914_reviewed_mutant_11611,3066_reviewed,0
23414_reviewed,9112_reviewed,1
23414_reviewed,5931_reviewed,1
23414_reviewed_mutant_11614,5931_reviewed,0
7421_reviewed,4088_reviewed,1
7421_reviewed,4088_reviewed_mutant_11616,0
2177_reviewed_mutant_11617,56852_reviewed,0
2177_reviewed_mutant_11619,7013_reviewed,0
83990_reviewed,641_reviewed,1
5081_reviewed,11091_reviewed,1
5081_reviewed_mutant_11621,11091_reviewed,0
56950_reviewed,3320_reviewed,1
56950_reviewed_mutant_11622,3320_reviewed,0
4609_reviewed,3091_reviewed,1
4609_reviewed_mutant_11623,3091_reviewed,0
55284_reviewed,55120_reviewed,1
55284_reviewed_mutant_11624,55120_reviewed,0
8850_reviewed_mutant_11626,10629_reviewed,0
8850_reviewed_mutant_11627,27097_reviewed,0
1874_reviewed,5934_reviewed,1
983_reviewed,2305_reviewed,1
983_reviewed,2305_reviewed_mutant_11631,0
891_reviewed,2305_reviewed,1
891_reviewed_mutant_11632,2305_reviewed,0
1017_reviewed,2305_reviewed,1
1017_reviewed,2305_reviewed_mutant_11633,0
898_reviewed,2305_reviewed,1
898_reviewed_mutant_11634,2305_reviewed,0
7391_reviewed,1871_reviewed,1
7391_reviewed,1871_reviewed_mutant_11636,0
6602_reviewed_mutant_11637,4841_reviewed,0
7528_reviewed_mutant_11639,93973_reviewed,0
7528_reviewed_mutant_11640,79913_reviewed,0
7528_reviewed_mutant_11642,8607_reviewed,0
2099_reviewed,23426_reviewed,1
2099_reviewed,23426_reviewed_mutant_11644,0
2626_reviewed,6667_reviewed,1
2626_reviewed_mutant_11645,6667_reviewed,0
2627_reviewed,6667_reviewed,1
56259_reviewed,988_reviewed,1
56259_reviewed,988_reviewed_mutant_11648,0
56259_reviewed,27339_reviewed,1
56259_reviewed,27339_reviewed_mutant_11649,0
56259_reviewed,26121_reviewed,1
56259_reviewed,26121_reviewed_mutant_11650,0
56259_reviewed,3838_reviewed,1
56259_reviewed,3838_reviewed_mutant_11651,0
57379_reviewed,3836_reviewed,1
57379_reviewed,56259_reviewed,1
57379_reviewed,56259_reviewed_mutant_11653,0
2177_reviewed_mutant_11654,353497_reviewed,0
6880_reviewed,2959_reviewed,1
6880_reviewed,2959_reviewed_mutant_11656,0
9975_reviewed,3065_reviewed,1
9975_reviewed,3065_reviewed_mutant_11657,0
4087_reviewed,6601_reviewed,1
4087_reviewed_mutant_11658,6601_reviewed,0
4087_reviewed,51592_reviewed,1
4087_reviewed,51592_reviewed_mutant_11660,0
4087_reviewed,8202_reviewed,1
4087_reviewed_mutant_11661,8202_reviewed,0
79728_reviewed,5888_reviewed,1
79728_reviewed_mutant_11664,5888_reviewed,0
29028_reviewed,2099_reviewed,1
29028_reviewed_mutant_11665,2099_reviewed,0
1052_reviewed,2177_reviewed_mutant_11666,0
6721_reviewed,22926_reviewed,1
6721_reviewed,22926_reviewed_mutant_11668,0
10155_reviewed,4602_reviewed,1
10155_reviewed_mutant_11669,4602_reviewed,0
4602_reviewed,6497_reviewed,1
10524_reviewed,9975_reviewed,1
56852_reviewed,5111_reviewed_mutant_11674,0
1956_reviewed_mutant_11675,3320_reviewed,0
867_reviewed,6714_reviewed,1
867_reviewed,6714_reviewed_mutant_11677,0
9318_reviewed,8453_reviewed_mutant_11678,0
22909_reviewed,27030_reviewed,1
22909_reviewed_mutant_11679,27030_reviewed,0
22909_reviewed,5378_reviewed,1
2177_reviewed_mutant_11681,22909_reviewed,0
9063_reviewed,3725_reviewed,1
8554_reviewed,3725_reviewed,1
8554_reviewed,3725_reviewed_mutant_11684,0
6625_reviewed,8454_reviewed,1
6625_reviewed,8454_reviewed_mutant_11686,0
2932_reviewed,2932_reviewed,1
2932_reviewed_mutant_11687,2932_reviewed,0
55743_reviewed,5347_reviewed,1
55743_reviewed,5347_reviewed_mutant_11688,0
4602_reviewed,7329_reviewed,1
4602_reviewed,7329_reviewed_mutant_11689,0
22909_reviewed,22909_reviewed,1
353497_reviewed,26073_reviewed,1
823_reviewed,2175_reviewed,1
823_reviewed,2175_reviewed_mutant_11694,0
823_reviewed,2189_reviewed,1
823_reviewed,2189_reviewed_mutant_11695,0
2189_reviewed,2067_reviewed,1
2189_reviewed,2067_reviewed_mutant_11697,0
7517_reviewed,2189_reviewed,1
7517_reviewed_mutant_11698,2189_reviewed,0
83990_reviewed,6117_reviewed,1
83990_reviewed,6117_reviewed_mutant_11701,0
80010_reviewed,641_reviewed,1
80010_reviewed_mutant_11704,641_reviewed,0
80010_reviewed,7156_reviewed,1
80010_reviewed,7156_reviewed_mutant_11705,0
79365_reviewed,79365_reviewed,1
3065_reviewed,79365_reviewed,1
4609_reviewed,9063_reviewed,1
4609_reviewed_mutant_11708,9063_reviewed,0
4691_reviewed,10419_reviewed,1
4691_reviewed,10419_reviewed_mutant_11709,0
6908_reviewed,129685_reviewed,1
6908_reviewed,129685_reviewed_mutant_11710,0
3070_reviewed,1789_reviewed,1
3070_reviewed_mutant_11711,1789_reviewed,0
10919_reviewed,23468_reviewed,1
10919_reviewed,23468_reviewed_mutant_11713,0
367_reviewed,6421_reviewed,1
367_reviewed,6421_reviewed_mutant_11715,0
1788_reviewed,8535_reviewed,1
1788_reviewed_mutant_11717,8535_reviewed,0
6667_reviewed,142_reviewed,1
6667_reviewed,142_reviewed_mutant_11718,0
6790_reviewed,9874_reviewed,1
6790_reviewed_mutant_11720,9874_reviewed,0
6790_reviewed,11011_reviewed,1
6790_reviewed_mutant_11721,11011_reviewed,0
22976_reviewed,10111_reviewed,1
22976_reviewed,9070_reviewed,1
22976_reviewed_mutant_11729,9070_reviewed,0
22976_reviewed,5929_reviewed,1
22976_reviewed,11091_reviewed,1
22976_reviewed_mutant_11731,11091_reviewed,0
1499_reviewed,55553_reviewed,1
1499_reviewed,55553_reviewed_mutant_11736,0
55553_reviewed,3065_reviewed,1
55553_reviewed_mutant_11737,3065_reviewed,0
11331_reviewed,5245_reviewed,1
11331_reviewed,5245_reviewed_mutant_11738,0
3621_reviewed,9318_reviewed,1
3621_reviewed,9318_reviewed_mutant_11739,0
10524_reviewed,9111_reviewed,1
10524_reviewed,9111_reviewed_mutant_11743,0
4287_reviewed,2547_reviewed,1
4287_reviewed,2547_reviewed_mutant_11744,0
367_reviewed,90480_reviewed,1
367_reviewed,90480_reviewed_mutant_11745,0
8479_reviewed,1457_reviewed,1
1104_reviewed,3840_reviewed,1
1104_reviewed_mutant_11750,3840_reviewed,0
688_reviewed_mutant_11755,2932_reviewed,0
7391_reviewed,9070_reviewed,1
7391_reviewed_mutant_11756,9070_reviewed,0
7391_reviewed,5929_reviewed,1
7391_reviewed_mutant_11757,5929_reviewed,0
7391_reviewed,11091_reviewed,1
7391_reviewed_mutant_11758,11091_reviewed,0
7391_reviewed,6594_reviewed,1
7391_reviewed,6594_reviewed_mutant_11759,0
7391_reviewed,5928_reviewed,1
7391_reviewed_mutant_11760,5928_reviewed,0
7391_reviewed,6878_reviewed,1
7391_reviewed_mutant_11761,6878_reviewed,0
5511_reviewed_mutant_11763,2146_reviewed,0
10210_reviewed,25942_reviewed_mutant_11764,0
22976_reviewed,4361_reviewed,1
22976_reviewed,4361_reviewed_mutant_11766,0
79447_reviewed,11091_reviewed,1
79447_reviewed,11091_reviewed_mutant_11767,0
7486_reviewed,1660_reviewed,1
7486_reviewed,1660_reviewed_mutant_11768,0
129685_reviewed,6878_reviewed,1
129685_reviewed_mutant_11772,6878_reviewed,0
129685_reviewed,6877_reviewed_mutant_11773,0
129685_reviewed,9913_reviewed,1
129685_reviewed,9913_reviewed_mutant_11774,0
129685_reviewed,129685_reviewed,1
129685_reviewed,129685_reviewed_mutant_11775,0
4792_reviewed,8454_reviewed,1
4792_reviewed_mutant_11777,8454_reviewed,0
4772_reviewed,50943_reviewed,1
4772_reviewed,50943_reviewed_mutant_11779,0
5460_reviewed_mutant_11780,11091_reviewed,0
83860_reviewed,387332_reviewed,1
83860_reviewed_mutant_11781,387332_reviewed,0
10155_reviewed,1869_reviewed,1
10155_reviewed_mutant_11782,1869_reviewed,0
22878_reviewed,27095_reviewed,1
22878_reviewed,27095_reviewed_mutant_11784,0
10933_reviewed,57649_reviewed_mutant_11785,0
23411_reviewed,7088_reviewed,1
2017_reviewed,10013_reviewed,1
4869_reviewed,7020_reviewed,1
5292_reviewed,4609_reviewed,1
5292_reviewed_mutant_11790,4609_reviewed,0
6720_reviewed,3172_reviewed,1
6720_reviewed_mutant_11791,3172_reviewed,0
2091_reviewed,10528_reviewed,1
2091_reviewed_mutant_11792,10528_reviewed,0
26747_reviewed,8607_reviewed,1
26747_reviewed,10856_reviewed,1
26747_reviewed,10856_reviewed_mutant_11794,0
55011_reviewed,2091_reviewed,1
55011_reviewed_mutant_11795,2091_reviewed,0
6880_reviewed,2091_reviewed,1
6880_reviewed,2091_reviewed_mutant_11796,0
79101_reviewed,7343_reviewed,1
79101_reviewed,7343_reviewed_mutant_11797,0
6688_reviewed,6497_reviewed,1
6688_reviewed_mutant_11798,6497_reviewed,0
2010_reviewed,4641_reviewed,1
2010_reviewed_mutant_11799,4641_reviewed,0
2010_reviewed,8841_reviewed,1
2010_reviewed,8841_reviewed_mutant_11800,0
2010_reviewed,3192_reviewed,1
2010_reviewed,3068_reviewed,1
2010_reviewed,6907_reviewed_mutant_11803,0
7329_reviewed,4193_reviewed,1
8030_reviewed,3065_reviewed,1
8030_reviewed_mutant_11807,3065_reviewed,0
688_reviewed_mutant_11808,3066_reviewed,0
9112_reviewed,11315_reviewed,1
9112_reviewed_mutant_11810,11315_reviewed,0
57154_reviewed,7048_reviewed,1
57154_reviewed_mutant_11811,7048_reviewed,0
2101_reviewed,23411_reviewed,1
2101_reviewed_mutant_11814,23411_reviewed,0
2101_reviewed,55869_reviewed,1
56254_reviewed,9810_reviewed,1
56254_reviewed_mutant_11816,9810_reviewed,0
56254_reviewed,51322_reviewed,1
56254_reviewed_mutant_11817,51322_reviewed,0
51322_reviewed,9810_reviewed,1
51322_reviewed_mutant_11818,9810_reviewed,0
3066_reviewed,2099_reviewed,1
3066_reviewed,2099_reviewed_mutant_11819,0
5017_reviewed,3065_reviewed,1
5017_reviewed_mutant_11820,3065_reviewed,0
84148_reviewed,51230_reviewed,1
84148_reviewed,51230_reviewed_mutant_11821,0
2078_reviewed,367_reviewed,1
2078_reviewed,367_reviewed_mutant_11822,0
64092_reviewed_mutant_11825,8819_reviewed,0
23411_reviewed,4683_reviewed_mutant_11826,0
6790_reviewed,10013_reviewed,1
6790_reviewed_mutant_11827,10013_reviewed,0
8841_reviewed,10488_reviewed,1
8841_reviewed,10488_reviewed_mutant_11828,0
6135_reviewed,4609_reviewed,1
6135_reviewed,4609_reviewed_mutant_11829,0
6477_reviewed,1912_reviewed,1
6477_reviewed_mutant_11830,1912_reviewed,0
10273_reviewed,2908_reviewed_mutant_11832,0
7316_reviewed,10273_reviewed,1
