protein_A,protein_B,label
856011_reviewed_mutant_1546,850999_reviewed,0
852469_reviewed,854428_reviewed,1
852469_reviewed_mutant_1547,854428_reviewed,0
852469_reviewed,850999_reviewed,1
852469_reviewed_mutant_1548,850999_reviewed,0
854817_reviewed,853071_reviewed,1
854817_reviewed,853071_reviewed_mutant_1550,0
852427_reviewed,853728_reviewed,1
852427_reviewed,853728_reviewed_mutant_1553,0
852399_reviewed,852681_reviewed,1
852399_reviewed_mutant_1554,852681_reviewed,0
852399_reviewed,854694_reviewed,1
852399_reviewed_mutant_1556,854694_reviewed,0
852399_reviewed,853900_reviewed,1
852399_reviewed_mutant_1557,853900_reviewed,0
851520_reviewed,853369_reviewed,1
851520_reviewed,851813_reviewed,1
851520_reviewed,851813_reviewed_mutant_1560,0
851520_reviewed,853106_reviewed,1
851520_reviewed_mutant_1561,853106_reviewed,0
851513_reviewed,854664_reviewed,1
851513_reviewed_mutant_1562,854664_reviewed,0
851513_reviewed,852678_reviewed,1
853109_reviewed,855158_reviewed_mutant_1564,0
853109_reviewed,853062_reviewed,1
853109_reviewed,853062_reviewed_mutant_1565,0
853109_reviewed,856466_reviewed,1
853109_reviewed_mutant_1566,856466_reviewed,0
853109_reviewed,854023_reviewed,1
853109_reviewed_mutant_1567,854023_reviewed,0
853109_reviewed,851447_reviewed,1
853109_reviewed_mutant_1568,851447_reviewed,0
853109_reviewed,854243_reviewed,1
853109_reviewed,854243_reviewed_mutant_1570,0
852276_reviewed,855618_reviewed,1
852276_reviewed_mutant_1572,855618_reviewed,0
852276_reviewed,854353_reviewed,1
852276_reviewed_mutant_1573,854353_reviewed,0
852276_reviewed,850396_reviewed,1
852276_reviewed,850396_reviewed_mutant_1574,0
852276_reviewed,850580_reviewed,1
852276_reviewed_mutant_1575,850580_reviewed,0
852276_reviewed,856301_reviewed,1
852276_reviewed_mutant_1576,856301_reviewed,0
852276_reviewed,856409_reviewed,1
852276_reviewed_mutant_1577,856409_reviewed,0
851770_reviewed_mutant_1579,852230_reviewed,0
850540_reviewed_mutant_1581,853371_reviewed,0
852088_reviewed,856749_reviewed,1
852088_reviewed,856749_reviewed_mutant_1582,0
852088_reviewed,851592_reviewed,1
852088_reviewed,852032_reviewed,1
852088_reviewed,852032_reviewed_mutant_1585,0
852088_reviewed,852763_reviewed,1
852088_reviewed_mutant_1587,852763_reviewed,0
852763_reviewed,856749_reviewed,1
852763_reviewed_mutant_1588,856749_reviewed,0
852763_reviewed,852032_reviewed,1
852763_reviewed,852032_reviewed_mutant_1590,0
852592_reviewed_mutant_1591,855049_reviewed,0
854749_reviewed,854960_reviewed,1
854749_reviewed,853857_reviewed,1
854749_reviewed,852896_reviewed_mutant_1600,0
854749_reviewed,855155_reviewed,1
854749_reviewed,855155_reviewed_mutant_1601,0
856182_reviewed,850838_reviewed,1
856182_reviewed_mutant_1602,850838_reviewed,0
851224_reviewed,856393_reviewed,1
852449_reviewed,855888_reviewed,1
852449_reviewed,852966_reviewed,1
852449_reviewed,851460_reviewed_mutant_1607,0
852449_reviewed,854485_reviewed_mutant_1608,0
856891_reviewed,852610_reviewed,1
856891_reviewed,852610_reviewed_mutant_1609,0
856891_reviewed,853191_reviewed_mutant_1610,0
856891_reviewed,852766_reviewed,1
856891_reviewed,852497_reviewed,1
856891_reviewed_mutant_1612,852497_reviewed,0
853011_reviewed,854776_reviewed,1
853011_reviewed,856251_reviewed,1
853011_reviewed,856251_reviewed_mutant_1615,0
852373_reviewed,852059_reviewed,1
852373_reviewed_mutant_1616,852059_reviewed,0
852373_reviewed,853167_reviewed,1
852373_reviewed_mutant_1617,853167_reviewed,0
852373_reviewed,855821_reviewed,1
852373_reviewed_mutant_1618,855821_reviewed,0
852373_reviewed,854017_reviewed,1
852373_reviewed,854017_reviewed_mutant_1620,0
852373_reviewed,850744_reviewed,1
852373_reviewed,850744_reviewed_mutant_1621,0
852373_reviewed,855276_reviewed,1
852373_reviewed,852766_reviewed,1
852373_reviewed_mutant_1623,852766_reviewed,0
852373_reviewed,852497_reviewed,1
852373_reviewed,852497_reviewed_mutant_1624,0
852373_reviewed,855263_reviewed_mutant_1625,0
852373_reviewed,855005_reviewed,1
852373_reviewed,850347_reviewed,1
852373_reviewed_mutant_1627,850347_reviewed,0
852373_reviewed,852814_reviewed,1
852373_reviewed,852814_reviewed_mutant_1628,0
851259_reviewed,856119_reviewed_mutant_1632,0
856463_reviewed,851530_reviewed,1
856463_reviewed,851530_reviewed_mutant_1633,0
856463_reviewed,852439_reviewed,1
856463_reviewed_mutant_1634,852439_reviewed,0
856463_reviewed,851632_reviewed,1
856463_reviewed,852107_reviewed,1
856463_reviewed,852107_reviewed_mutant_1636,0
856463_reviewed,856449_reviewed,1
856463_reviewed_mutant_1637,856449_reviewed,0
856463_reviewed,854381_reviewed,1
856463_reviewed_mutant_1638,854381_reviewed,0
855706_reviewed,850442_reviewed,1
855706_reviewed_mutant_1640,850442_reviewed,0
855155_reviewed,850923_reviewed,1
855155_reviewed,851061_reviewed,1
855155_reviewed,855911_reviewed,1
855155_reviewed_mutant_1643,855911_reviewed,0
855155_reviewed,853857_reviewed,1
855155_reviewed,853857_reviewed_mutant_1645,0
855155_reviewed,851821_reviewed_mutant_1646,0
855155_reviewed,856290_reviewed_mutant_1647,0
855155_reviewed,853071_reviewed,1
855155_reviewed_mutant_1649,853071_reviewed,0
855155_reviewed,853666_reviewed,1
855155_reviewed,853666_reviewed_mutant_1651,0
852862_reviewed,856716_reviewed,1
852862_reviewed,856716_reviewed_mutant_1652,0
853191_reviewed_mutant_1653,852059_reviewed,0
853191_reviewed_mutant_1655,855276_reviewed,0
853191_reviewed_mutant_1657,856096_reviewed,0
853191_reviewed_mutant_1658,852766_reviewed,0
854875_reviewed,855276_reviewed,1
854875_reviewed,855276_reviewed_mutant_1663,0
854875_reviewed,851745_reviewed,1
854875_reviewed_mutant_1664,851745_reviewed,0
854875_reviewed,854993_reviewed,1
854875_reviewed_mutant_1665,854993_reviewed,0
854875_reviewed,856096_reviewed,1
854875_reviewed,852766_reviewed,1
854875_reviewed,852766_reviewed_mutant_1667,0
854875_reviewed,851723_reviewed,1
854875_reviewed,851723_reviewed_mutant_1668,0
854875_reviewed,855267_reviewed,1
854875_reviewed,855267_reviewed_mutant_1669,0
854875_reviewed,852497_reviewed,1
854875_reviewed,852497_reviewed_mutant_1670,0
851745_reviewed,852059_reviewed,1
851745_reviewed,853167_reviewed,1
851745_reviewed_mutant_1672,853167_reviewed,0
851745_reviewed,854017_reviewed,1
851745_reviewed_mutant_1673,854017_reviewed,0
851745_reviewed,852373_reviewed,1
851745_reviewed,855276_reviewed,1
851745_reviewed,852766_reviewed,1
851745_reviewed_mutant_1676,852766_reviewed,0
851745_reviewed,851723_reviewed,1
851745_reviewed,851723_reviewed_mutant_1677,0
851745_reviewed,852497_reviewed,1
851745_reviewed,852497_reviewed_mutant_1678,0
852766_reviewed,852059_reviewed,1
852766_reviewed_mutant_1679,852059_reviewed,0
852766_reviewed,853167_reviewed,1
852766_reviewed,850744_reviewed,1
852766_reviewed,850744_reviewed_mutant_1682,0
852766_reviewed,851723_reviewed,1
852766_reviewed,851723_reviewed_mutant_1683,0
852766_reviewed,855267_reviewed,1
852766_reviewed_mutant_1684,855267_reviewed,0
852766_reviewed,852497_reviewed,1
852766_reviewed,852497_reviewed_mutant_1685,0
852766_reviewed,850347_reviewed,1
852766_reviewed_mutant_1686,850347_reviewed,0
852497_reviewed,852059_reviewed,1
852497_reviewed_mutant_1687,852059_reviewed,0
852497_reviewed,855276_reviewed,1
852497_reviewed,855276_reviewed_mutant_1688,0
852497_reviewed,854993_reviewed,1
852497_reviewed,854993_reviewed_mutant_1689,0
852497_reviewed,856096_reviewed,1
852497_reviewed,851723_reviewed,1
852497_reviewed_mutant_1691,851723_reviewed,0
852497_reviewed,852814_reviewed,1
852497_reviewed,852814_reviewed_mutant_1692,0
852361_reviewed,853540_reviewed,1
852361_reviewed_mutant_1693,853540_reviewed,0
853781_reviewed,851260_reviewed,1
853781_reviewed_mutant_1694,851260_reviewed,0
851906_reviewed_mutant_1695,853840_reviewed,0
851906_reviewed_mutant_1696,856169_reviewed,0
852421_reviewed,851262_reviewed,1
852421_reviewed,851262_reviewed_mutant_1697,0
852421_reviewed,856100_reviewed,1
853071_reviewed,856351_reviewed_mutant_1700,0
853071_reviewed,850320_reviewed,1
853071_reviewed_mutant_1701,850320_reviewed,0
853071_reviewed,851195_reviewed,1
853071_reviewed,851195_reviewed_mutant_1702,0
856154_reviewed,855177_reviewed,1
856154_reviewed_mutant_1704,855177_reviewed,0
856154_reviewed,852039_reviewed,1
856154_reviewed,852039_reviewed_mutant_1705,0
852414_reviewed,856188_reviewed,1
852414_reviewed_mutant_1706,856188_reviewed,0
851217_reviewed,851421_reviewed,1
851217_reviewed,851421_reviewed_mutant_1707,0
851217_reviewed,851339_reviewed,1
851217_reviewed,851339_reviewed_mutant_1708,0
851217_reviewed,855951_reviewed,1
851217_reviewed_mutant_1709,855951_reviewed,0
851217_reviewed,853065_reviewed,1
851217_reviewed_mutant_1710,853065_reviewed,0
851217_reviewed,855316_reviewed,1
851217_reviewed,855316_reviewed_mutant_1711,0
851217_reviewed,854931_reviewed,1
851217_reviewed,854931_reviewed_mutant_1712,0
855898_reviewed,854778_reviewed_mutant_1713,0
855898_reviewed,853688_reviewed,1
855898_reviewed_mutant_1714,853688_reviewed,0
852423_reviewed,851646_reviewed,1
852423_reviewed,855303_reviewed,1
852423_reviewed,854872_reviewed,1
852423_reviewed,854872_reviewed_mutant_1717,0
856824_reviewed,853669_reviewed,1
856824_reviewed,853669_reviewed_mutant_1718,0
852556_reviewed,854898_reviewed,1
852556_reviewed,854898_reviewed_mutant_1719,0
852556_reviewed,851686_reviewed,1
852556_reviewed_mutant_1720,851686_reviewed,0
852556_reviewed,853076_reviewed,1
852556_reviewed,853076_reviewed_mutant_1721,0
852556_reviewed,852016_reviewed,1
852556_reviewed,852083_reviewed,1
852556_reviewed,852083_reviewed_mutant_1725,0
852556_reviewed,854282_reviewed,1
850409_reviewed,855974_reviewed_mutant_1727,0
850409_reviewed,853191_reviewed_mutant_1728,0
850409_reviewed,854993_reviewed,1
850409_reviewed,852766_reviewed,1
850409_reviewed_mutant_1730,852766_reviewed,0
850409_reviewed,854926_reviewed,1
850409_reviewed,854926_reviewed_mutant_1731,0
850409_reviewed,852497_reviewed,1
850409_reviewed_mutant_1732,852497_reviewed,0
850909_reviewed_mutant_1734,855597_reviewed,0
856179_reviewed,856104_reviewed,1
856179_reviewed_mutant_1735,856104_reviewed,0
850562_reviewed_mutant_1737,856607_reviewed,0
852424_reviewed_mutant_1746,851342_reviewed,0
856659_reviewed,851342_reviewed,1
856659_reviewed,854509_reviewed_mutant_1750,0
856659_reviewed,853782_reviewed_mutant_1751,0
855739_reviewed,856387_reviewed,1
855739_reviewed_mutant_1752,856387_reviewed,0
856403_reviewed,853287_reviewed,1
856403_reviewed,853287_reviewed_mutant_1753,0
856303_reviewed,856021_reviewed,1
856303_reviewed,856021_reviewed_mutant_1754,0
856303_reviewed,850712_reviewed,1
856303_reviewed_mutant_1755,850712_reviewed,0
851653_reviewed,855271_reviewed,1
851653_reviewed,855271_reviewed_mutant_1756,0
851653_reviewed,856062_reviewed,1
851653_reviewed_mutant_1758,856062_reviewed,0
851653_reviewed,851112_reviewed,1
851653_reviewed_mutant_1759,851112_reviewed,0
852785_reviewed,852079_reviewed_mutant_1760,0
852785_reviewed,854142_reviewed,1
852785_reviewed,854142_reviewed_mutant_1761,0
853423_reviewed,851591_reviewed,1
853423_reviewed_mutant_1762,851591_reviewed,0
853423_reviewed,852095_reviewed,1
853423_reviewed_mutant_1763,852095_reviewed,0
851261_reviewed,855271_reviewed,1
851261_reviewed_mutant_1764,855271_reviewed,0
851261_reviewed,856062_reviewed,1
851261_reviewed_mutant_1765,856062_reviewed,0
851261_reviewed,851112_reviewed,1
851261_reviewed,851112_reviewed_mutant_1766,0
851051_reviewed,854353_reviewed,1
856716_reviewed,855180_reviewed,1
856716_reviewed_mutant_1768,855180_reviewed,0
851206_reviewed,854878_reviewed,1
851206_reviewed_mutant_1770,854878_reviewed,0
851206_reviewed,851988_reviewed,1
851206_reviewed,851988_reviewed_mutant_1771,0
851199_reviewed,854068_reviewed,1
851199_reviewed,854068_reviewed_mutant_1772,0
851199_reviewed,856846_reviewed_mutant_1773,0
851265_reviewed,850702_reviewed,1
851265_reviewed_mutant_1774,850702_reviewed,0
851265_reviewed,856519_reviewed,1
851265_reviewed,852472_reviewed,1
851265_reviewed_mutant_1776,852472_reviewed,0
851265_reviewed,852080_reviewed,1
851265_reviewed,852080_reviewed_mutant_1777,0
852248_reviewed,852833_reviewed,1
852248_reviewed,855358_reviewed,1
852248_reviewed_mutant_1780,855358_reviewed,0
852234_reviewed,854999_reviewed,1
852234_reviewed,855520_reviewed,1
852234_reviewed_mutant_1782,855520_reviewed,0
852229_reviewed,855841_reviewed,1
852229_reviewed,855841_reviewed_mutant_1783,0
852472_reviewed,850702_reviewed,1
852472_reviewed_mutant_1784,850702_reviewed,0
852472_reviewed,855965_reviewed_mutant_1785,0
852517_reviewed,855005_reviewed,1
852517_reviewed,855005_reviewed_mutant_1786,0
852526_reviewed,852678_reviewed,1
852526_reviewed_mutant_1787,852678_reviewed,0
852569_reviewed,851678_reviewed,1
852569_reviewed_mutant_1788,851678_reviewed,0
851499_reviewed,855862_reviewed,1
851499_reviewed,853714_reviewed,1
851499_reviewed_mutant_1792,853714_reviewed,0
851499_reviewed,855514_reviewed,1
851499_reviewed_mutant_1794,855514_reviewed,0
851499_reviewed,854317_reviewed,1
851499_reviewed_mutant_1795,854317_reviewed,0
851499_reviewed,856095_reviewed,1
851499_reviewed,856095_reviewed_mutant_1796,0
851483_reviewed_mutant_1798,851788_reviewed,0
851632_reviewed,854078_reviewed,1
851632_reviewed_mutant_1799,854078_reviewed,0
851632_reviewed,850982_reviewed,1
851632_reviewed,850982_reviewed_mutant_1800,0
851632_reviewed,855335_reviewed,1
851632_reviewed,855335_reviewed_mutant_1802,0
851632_reviewed,852439_reviewed,1
851632_reviewed_mutant_1803,852439_reviewed,0
851632_reviewed,855890_reviewed,1
851632_reviewed_mutant_1804,855890_reviewed,0
851632_reviewed,851548_reviewed,1
851632_reviewed,851548_reviewed_mutant_1805,0
851632_reviewed,854116_reviewed,1
851632_reviewed,854116_reviewed_mutant_1806,0
851632_reviewed,855730_reviewed,1
851632_reviewed_mutant_1807,855730_reviewed,0
851632_reviewed,856449_reviewed,1
851632_reviewed,856449_reviewed_mutant_1809,0
851632_reviewed,850918_reviewed,1
851632_reviewed,850918_reviewed_mutant_1810,0
851632_reviewed,855613_reviewed,1
851632_reviewed,855613_reviewed_mutant_1811,0
851632_reviewed,856095_reviewed,1
851632_reviewed_mutant_1812,856095_reviewed,0
851632_reviewed,854446_reviewed_mutant_1813,0
852982_reviewed,851893_reviewed,1
852982_reviewed_mutant_1815,851893_reviewed,0
852982_reviewed,855862_reviewed,1
852982_reviewed,850820_reviewed,1
852982_reviewed,850820_reviewed_mutant_1817,0
852982_reviewed,850883_reviewed_mutant_1819,0
852982_reviewed,856553_reviewed_mutant_1820,0
852982_reviewed,855591_reviewed,1
852982_reviewed_mutant_1821,855591_reviewed,0
852982_reviewed,853458_reviewed,1
852982_reviewed,853458_reviewed_mutant_1822,0
852982_reviewed,855977_reviewed,1
852982_reviewed_mutant_1823,855977_reviewed,0
852982_reviewed,851548_reviewed,1
852982_reviewed,851407_reviewed,1
852982_reviewed_mutant_1825,851407_reviewed,0
852982_reviewed,852704_reviewed_mutant_1826,0
852982_reviewed,851924_reviewed,1
852982_reviewed_mutant_1827,851924_reviewed,0
852982_reviewed,853029_reviewed,1
852982_reviewed_mutant_1829,853029_reviewed,0
852982_reviewed,853048_reviewed,1
852982_reviewed,853048_reviewed_mutant_1830,0
852982_reviewed,851125_reviewed,1
852982_reviewed,851125_reviewed_mutant_1832,0
852982_reviewed,854381_reviewed,1
852982_reviewed_mutant_1833,854381_reviewed,0
852982_reviewed,856267_reviewed,1
852982_reviewed,856267_reviewed_mutant_1834,0
851005_reviewed,852416_reviewed,1
851005_reviewed,854960_reviewed,1
851005_reviewed,854960_reviewed_mutant_1836,0
851005_reviewed,853857_reviewed,1
851005_reviewed,853857_reviewed_mutant_1837,0
851005_reviewed,854749_reviewed,1
851005_reviewed_mutant_1840,854749_reviewed,0
851005_reviewed,852896_reviewed_mutant_1842,0
851005_reviewed,855155_reviewed,1
851005_reviewed_mutant_1843,855155_reviewed,0
851196_reviewed,855357_reviewed,1
851196_reviewed_mutant_1844,855357_reviewed,0
851196_reviewed,852107_reviewed,1
851196_reviewed,852107_reviewed_mutant_1845,0
853376_reviewed,851924_reviewed,1
853376_reviewed,852982_reviewed,1
853376_reviewed_mutant_1847,852982_reviewed,0
853767_reviewed,851968_reviewed,1
853767_reviewed_mutant_1849,851968_reviewed,0
853767_reviewed,850808_reviewed,1
853767_reviewed_mutant_1850,850808_reviewed,0
853767_reviewed,855888_reviewed,1
853767_reviewed_mutant_1851,855888_reviewed,0
853767_reviewed,850623_reviewed,1
853767_reviewed,852757_reviewed,1
853767_reviewed,852757_reviewed_mutant_1853,0
853767_reviewed,851201_reviewed,1
853767_reviewed_mutant_1854,851201_reviewed,0
853767_reviewed,855952_reviewed,1
853767_reviewed_mutant_1855,855952_reviewed,0
853767_reviewed,856216_reviewed,1
853767_reviewed,856216_reviewed_mutant_1856,0
853767_reviewed,853681_reviewed,1
853767_reviewed,851143_reviewed,1
853767_reviewed,851143_reviewed_mutant_1859,0
853806_reviewed,856870_reviewed,1
853806_reviewed,855399_reviewed,1
853806_reviewed,855083_reviewed_mutant_1862,0
853806_reviewed,853060_reviewed,1
853806_reviewed_mutant_1863,853060_reviewed,0
853806_reviewed,856222_reviewed,1
853806_reviewed,856222_reviewed_mutant_1864,0
853956_reviewed,854078_reviewed,1
853956_reviewed,851530_reviewed,1
853956_reviewed_mutant_1866,851530_reviewed,0
853956_reviewed,850982_reviewed,1
853956_reviewed_mutant_1867,850982_reviewed,0
853956_reviewed,850652_reviewed,1
853956_reviewed_mutant_1868,850652_reviewed,0
853956_reviewed,853682_reviewed,1
853956_reviewed,855068_reviewed_mutant_1870,0
853956_reviewed,851170_reviewed,1
853956_reviewed_mutant_1871,851170_reviewed,0
853956_reviewed,855335_reviewed,1
853956_reviewed,855335_reviewed_mutant_1872,0
853956_reviewed,855890_reviewed,1
853956_reviewed,855890_reviewed_mutant_1874,0
853956_reviewed,855664_reviewed,1
853956_reviewed,855664_reviewed_mutant_1876,0
853956_reviewed,855730_reviewed,1
853956_reviewed,851660_reviewed,1
853956_reviewed,851660_reviewed_mutant_1878,0
853956_reviewed,850304_reviewed,1
853956_reviewed,850549_reviewed,1
853956_reviewed,850549_reviewed_mutant_1880,0
853956_reviewed,851632_reviewed,1
853956_reviewed_mutant_1881,851632_reviewed,0
853956_reviewed,851678_reviewed,1
853956_reviewed_mutant_1882,851678_reviewed,0
853956_reviewed,856723_reviewed,1
853956_reviewed_mutant_1883,856723_reviewed,0
853956_reviewed,852767_reviewed,1
853956_reviewed_mutant_1884,852767_reviewed,0
853956_reviewed,852995_reviewed_mutant_1885,0
853956_reviewed,856449_reviewed,1
853956_reviewed,856449_reviewed_mutant_1886,0
853956_reviewed,855613_reviewed,1
853956_reviewed,855613_reviewed_mutant_1888,0
853956_reviewed,855789_reviewed,1
853956_reviewed_mutant_1889,855789_reviewed,0
853956_reviewed,854381_reviewed,1
853956_reviewed,854381_reviewed_mutant_1890,0
855328_reviewed,855132_reviewed,1
855328_reviewed,855132_reviewed_mutant_1892,0
850647_reviewed,854915_reviewed,1
850647_reviewed,853149_reviewed,1
850647_reviewed,853149_reviewed_mutant_1894,0
850647_reviewed,856521_reviewed,1
850647_reviewed,856521_reviewed_mutant_1895,0
855613_reviewed,854078_reviewed,1
855613_reviewed,851530_reviewed,1
855613_reviewed,851530_reviewed_mutant_1897,0
855613_reviewed,850652_reviewed,1
855613_reviewed_mutant_1898,850652_reviewed,0
855613_reviewed,855335_reviewed,1
855613_reviewed,855335_reviewed_mutant_1899,0
855613_reviewed,856012_reviewed_mutant_1901,0
